SourceID,TargetID,relation,year_start,year_end
Portugal,Germany,+,2002,Ongoing
Portugal,Germany,+,2002,Ongoing
Portugal,Greece,+,2001,Ongoing
Portugal,Greece,+,2002,Ongoing
Portugal,Greece,+,2002,Ongoing
Portugal,Hungary,+,2001,Ongoing
Portugal,Hungary,+,2002,Ongoing
Portugal,Iceland,+,2001,Ongoing
Portugal,Iceland,+,2002,Ongoing
Portugal,Jordan,+,2001,Ongoing
Portugal,Jordan,+,2002,Ongoing
Portugal,Latvia,+,2001,Ongoing
Portugal,Latvia,+,2002,Ongoing
Portugal,Lithuania,+,2001,Ongoing
Portugal,Lithuania,+,2002,Ongoing
Portugal,Luxembourg,+,2001,Ongoing
Portugal,Luxembourg,+,2002,Ongoing
Portugal,Malaysia,+,2001,Ongoing
Portugal,Malaysia,+,2002,Ongoing
Portugal,Malaysia,+,2002,Ongoing
Portugal,Mongolia,+,2001,Ongoing
Portugal,Mongolia,+,2002,Ongoing
Portugal,Montenegro,+,2001,Ongoing
Portugal,Montenegro,+,2002,Ongoing
Portugal,New Zealand,+,2001,Ongoing
Portugal,New Zealand,+,2002,Ongoing
Portugal,New Zealand,+,2002,Ongoing
Portugal,Poland,+,2001,Ongoing
Portugal,Poland,+,2002,Ongoing
Portugal,Romania,+,2001,Ongoing
Portugal,Romania,+,2001,Ongoing
Portugal,Romania,+,2002,Ongoing
Portugal,Romania,+,2002,Ongoing
Portugal,Singapore,+,2001,Ongoing
Portugal,Singapore,+,2002,Ongoing
Portugal,Singapore,+,2002,Ongoing
Portugal,Slovakia,+,2001,Ongoing
Portugal,Slovakia,+,2002,Ongoing
Portugal,Slovenia,+,2001,Ongoing
Portugal,Slovenia,+,2002,Ongoing
Portugal,South Korea,+,2001,Ongoing
Portugal,South Korea,+,2002,Ongoing
Portugal,South Korea,+,2002,Ongoing
Portugal,Switzerland,+,2001,Ongoing
Portugal,Switzerland,+,2002,Ongoing
Portugal,Tonga,+,2001,Ongoing
Portugal,Tonga,+,2002,Ongoing
Portugal,Turkey,+,2001,Ongoing
Portugal,Turkey,+,2001,Ongoing
Portugal,Turkey,+,2002,Ongoing
Portugal,Turkey,+,2002,Ongoing
Portugal,Turkey,+,2002,Ongoing
Portugal,Ukraine,+,2001,Ongoing
Portugal,Ukraine,+,2002,Ongoing
Portugal,Ukraine,+,2002,Ongoing
Portugal,United Arab Emirates,+,2001,Ongoing
Portugal,United Arab Emirates,+,2002,Ongoing
Portugal,Djibouti,+,2002,Ongoing
Portugal,Somalia,+,2002,Ongoing
Portugal,Ethiopia,+,2002,Ongoing
Portugal,Sudan,+,2002,Ongoing
Portugal,Seychelles,+,2002,Ongoing
Portugal,Kenya,+,2002,Ongoing
Portugal,Japan,+,2002,Ongoing
Portugal,Kazakhstan,+,2002,Ongoing
Portugal,Kyrgyzstan,+,2002,Ongoing
Portugal,Pakistan,+,2002,Ongoing
Portugal,Pakistan,-,2002,Ongoing
Portugal,Tajikistan,+,2002,Ongoing
Portugal,Thailand,+,2002,Ongoing
Portugal,Turkmenistan,+,2002,Ongoing
Portugal,Uganda,+,2002,Ongoing
Portugal,Iran,-,2002,Ongoing
Portugal,Afghanistan,+,2002,Ongoing
Ottoman Empire,Spain,-,1529,1529
Ottoman Empire,Spain,-,1530,1552
Ottoman Empire,Spain,-,1536,1538
Ottoman Empire,Spain,-,1542,1546
Ottoman Empire,Spain,-,1570,1573
Ottoman Empire,Spain,-,1591,1606
Ottoman Empire,Spain,-,1714,1718
Ottoman Empire,Spain,-,1792,1797
Ottoman Empire,Spain,-,1798,1802
Ottoman Empire,Spain,-,1839,1841
Ottoman Empire,Austria,-,1591,1606
Ottoman Empire,Austria,-,1618,1648
Ottoman Empire,Austria,-,1787,1791
Ottoman Empire,France,-,1645,1669
Ottoman Empire,France,-,1914,1918
Ottoman Empire,France,+,1917,1922
Ottoman Empire,Russian Empire,-,1695,1696
Ottoman Empire,Russian Empire,-,1735,1739
Ottoman Empire,Russian Empire,-,1768,1774
Ottoman Empire,Russian Empire,-,1787,1792
Ottoman Empire,Russian Empire,-,1804,1813
Ottoman Empire,Russian Empire,-,1806,1812
Ottoman Empire,Russian Empire,-,1821,1832
Ottoman Empire,Russian Empire,-,1828,1829
Ottoman Empire,Russian Empire,-,1853,1856
Ottoman Empire,Russian Empire,-,1877,1878
Ottoman Empire,Russian Empire,-,1914,1918
Ottoman Empire,Russia,-,1787,1791
Ottoman Empire,United States,-,1801,1805
Ottoman Empire,United States,-,1815,1815
Ottoman Empire,United States,-,1914,1918
Ottoman Empire,United Kingdom,-,1807,1809
Ottoman Empire,United Kingdom,-,1815,1815
Ottoman Empire,United Kingdom,-,1916,1918
Ottoman Empire,United Kingdom,+,1917,1922
Ottoman Empire,British Empire,-,1821,1832
Ottoman Empire,British Empire,-,1914,1918
Ottoman Empire,British Empire,-,1915,1917
Ottoman Empire,British Empire,-,1918,1920
Ottoman Empire,Egypt,-,1831,1833
Ottoman Empire,Egypt,-,1839,1841
Ottoman Empire,Montenegro,-,1852,1853
Ottoman Empire,Montenegro,-,1876,1878
Ottoman Empire,Montenegro,-,1877,1878
Ottoman Empire,Serbia,-,1877,1878
Ottoman Empire,Romania,-,1877,1878
Ottoman Empire,Kingdom of Italy,-,1911,1912
Ottoman Empire,Kingdom of Italy,-,1914,1918
Ottoman Empire,Kingdom of Italy,+,1917,1922
Ottoman Empire,India,-,1914,1918
Ottoman Empire,Canada,-,1914,1918
Ottoman Empire,Canada,+,1917,1922
Ottoman Empire,Australia,-,1914,1918
Ottoman Empire,Australia,+,1917,1922
Ottoman Empire,New Zealand,-,1914,1918
Ottoman Empire,Empire of Japan,-,1914,1918
Ottoman Empire,Empire of Japan,+,1917,1922
Ottoman Empire,Albania,-,1914,1918
Ottoman Empire,Brazil,-,1914,1918
Ottoman Empire,Armenia,-,1914,1918
Ottoman Empire,San Marino,-,1914,1918
Ottoman Empire,Poland,+,1917,1922
Spain,France,-,1508,1516
Spain,France,-,1508,1516
Spain,France,-,1508,1516
Spain,France,-,1508,1516
Spain,France,-,1508,1516
Spain,France,-,1508,1516
Spain,France,-,1508,1516
Spain,France,-,1508,1516
Spain,France,+,1508,1516
Spain,France,+,1508,1516
Spain,France,+,1508,1516
Spain,France,-,1521,1526
Spain,France,-,1526,1530
Spain,France,-,1530,1552
Spain,France,-,1536,1538
Spain,France,-,1542,1546
Spain,France,-,1580,1583
Spain,France,-,1628,1631
Spain,France,-,1635,1659
Spain,France,-,1640,1659
Spain,France,-,1654,1660
Spain,France,-,1672,1678
Spain,France,-,1688,1697
Spain,France,-,1718,1720
Spain,France,-,1808,1809
Spain,France,+,2001,Ongoing
Spain,France,+,2001,Ongoing
Spain,France,+,2002,Ongoing
Spain,France,+,2002,Ongoing
Spain,France,+,2002,Ongoing
Spain,France,+,2007,Ongoing
Spain,France,+,2011,2011
Spain,Spain,-,1508,1516
Spain,Spain,-,1508,1516
Spain,Spain,-,1792,1797
Spain,Spain,-,1868,1868
Spain,Spain,+,2001,Ongoing
Spain,Spain,+,2002,Ongoing
Spain,Mexico,+,c. 1600,1866
Spain,Mexico,+,1820,1875
Spain,Russian Empire,-,1733,1738
Spain,Russian Empire,-,1803,1806
Spain,Russian Empire,-,1812,1812
Spain,Russian Empire,-,1839,1841
Spain,United Kingdom,-,1798,1802
Spain,United Kingdom,-,1803,1806
Spain,United Kingdom,-,1806,1807
Spain,United Kingdom,-,1806,1807
Spain,United Kingdom,+,1807,1814
Spain,United Kingdom,+,2001,Ongoing
Spain,United Kingdom,+,2001,Ongoing
Spain,United Kingdom,+,2001,Ongoing
Spain,United Kingdom,+,2001,Ongoing
Spain,United Kingdom,+,2002,Ongoing
Spain,United Kingdom,+,2002,Ongoing
Spain,United Kingdom,+,2002,Ongoing
Spain,United Kingdom,+,2002,Ongoing
Spain,United Kingdom,+,2002,Ongoing
Spain,United Kingdom,+,2003,2011
Spain,United Kingdom,+,2011,2011
Spain,Russia,-,1798,1802
Spain,Russia,-,1806,1807
Spain,Russia,+,2002,Ongoing
Spain,French Empire,-,1807,1814
Spain,French Empire,+,1812,1812
Spain,Haiti,+,1808,1809
Spain,Bolivia,-,1809,1825
Spain,Bolivia,-,1864,1866
Spain,United States,-,1810,1810
Spain,United States,+,2001,Ongoing
Spain,United States,+,2001,Ongoing
Spain,United States,+,2002,Ongoing
Spain,United States,+,2002,Ongoing
Spain,United States,+,2002,Ongoing
Spain,United States,+,2003,2011
Spain,United States,+,2007,Ongoing
Spain,United States,+,2011,2011
Spain,Italy,+,1812,1812
Spain,Italy,+,2001,Ongoing
Spain,Italy,+,2001,Ongoing
Spain,Italy,+,2001,Ongoing
Spain,Italy,+,2001,Ongoing
Spain,Italy,+,2002,Ongoing
Spain,Italy,+,2002,Ongoing
Spain,Italy,+,2002,Ongoing
Spain,Italy,+,2002,Ongoing
Spain,Italy,+,2002,Ongoing
Spain,Italy,+,2003,2011
Spain,Italy,+,2011,2011
Spain,Kingdom of Italy,-,1812,1814
Spain,British Empire,-,1839,1841
Spain,Morocco,-,1859,1860
Spain,Morocco,-,1957,1958
Spain,Morocco,-,2002,2002
Spain,Morocco,+,2007,Ongoing
Spain,Dominican Republic,-,1863,1865
Spain,Peru,-,1864,1866
Spain,Chile,-,1864,1866
Spain,Ecuador,-,1864,1866
Spain,Cuba,-,1868,1878
Spain,North Korea,-,1955,1975
Spain,Albania,+,2001,Ongoing
Spain,Albania,+,2001,Ongoing
Spain,Albania,+,2002,Ongoing
Spain,Albania,+,2002,Ongoing
Spain,Armenia,+,2001,Ongoing
Spain,Armenia,+,2001,Ongoing
Spain,Armenia,+,2002,Ongoing
Spain,Armenia,+,2002,Ongoing
Spain,Australia,+,2001,Ongoing
Spain,Australia,+,2001,Ongoing
Spain,Australia,+,2001,Ongoing
Spain,Australia,+,2001,Ongoing
Spain,Australia,+,2002,Ongoing
Spain,Australia,+,2002,Ongoing
Spain,Australia,+,2002,Ongoing
Spain,Australia,+,2002,Ongoing
Spain,Australia,+,2002,Ongoing
Spain,Australia,+,2003,2011
Spain,Austria,+,2001,Ongoing
Spain,Austria,+,2001,Ongoing
Spain,Austria,+,2002,Ongoing
Spain,Austria,+,2002,Ongoing
Spain,Azerbaijan,+,2001,Ongoing
Spain,Azerbaijan,+,2001,Ongoing
Spain,Azerbaijan,+,2002,Ongoing
Spain,Azerbaijan,+,2002,Ongoing
Spain,Azerbaijan,+,2002,Ongoing
Spain,Bahrain,+,2001,Ongoing
Spain,Bahrain,+,2001,Ongoing
Spain,Bahrain,+,2002,Ongoing
Spain,Bahrain,+,2002,Ongoing
Spain,Belgium,+,2001,Ongoing
Spain,Belgium,+,2001,Ongoing
Spain,Belgium,+,2002,Ongoing
Spain,Belgium,+,2002,Ongoing
Spain,Belgium,+,2002,Ongoing
Spain,Belgium,+,2011,2011
Spain,Bosnia and Herzegovina,+,2001,Ongoing
Spain,Bosnia and Herzegovina,+,2001,Ongoing
Spain,Bosnia and Herzegovina,+,2002,Ongoing
Spain,Bosnia and Herzegovina,+,2002,Ongoing
Spain,Bulgaria,+,2001,Ongoing
Spain,Bulgaria,+,2001,Ongoing
Spain,Bulgaria,+,2002,Ongoing
Spain,Bulgaria,+,2002,Ongoing
Spain,Bulgaria,+,2011,2011
Spain,Canada,+,2001,Ongoing
Spain,Canada,+,2001,Ongoing
Spain,Canada,+,2002,Ongoing
Spain,Canada,+,2002,Ongoing
Spain,Canada,+,2002,Ongoing
Spain,Canada,+,2007,Ongoing
Spain,Canada,+,2011,2011
Spain,Croatia,+,2001,Ongoing
Spain,Croatia,+,2001,Ongoing
Spain,Croatia,+,2002,Ongoing
Spain,Croatia,+,2002,Ongoing
Spain,Croatia,+,2002,Ongoing
Spain,Croatia,+,2002,Ongoing
Spain,Czech Republic,+,2001,Ongoing
Spain,Czech Republic,+,2001,Ongoing
Spain,Czech Republic,+,2001,Ongoing
Spain,Czech Republic,+,2001,Ongoing
Spain,Czech Republic,+,2002,Ongoing
Spain,Czech Republic,+,2002,Ongoing
Spain,Czech Republic,+,2002,Ongoing
Spain,Czech Republic,+,2002,Ongoing
Spain,El Salvador,+,2001,Ongoing
Spain,El Salvador,+,2001,Ongoing
Spain,El Salvador,+,2002,Ongoing
Spain,El Salvador,+,2002,Ongoing
Spain,Estonia,+,2001,Ongoing
Spain,Estonia,+,2001,Ongoing
Spain,Estonia,+,2002,Ongoing
Spain,Estonia,+,2002,Ongoing
Spain,Finland,+,2001,Ongoing
Spain,Finland,+,2001,Ongoing
Spain,Finland,+,2002,Ongoing
Spain,Finland,+,2002,Ongoing
Spain,Georgia,+,2001,Ongoing
Spain,Georgia,+,2001,Ongoing
Spain,Georgia,+,2001,Ongoing
Spain,Georgia,+,2001,Ongoing
Spain,Georgia,+,2002,Ongoing
Spain,Georgia,+,2002,Ongoing
Spain,Georgia,+,2002,Ongoing
Spain,Georgia,+,2002,Ongoing
Spain,Georgia,+,2003,2011
Spain,Germany,+,2001,Ongoing
Spain,Germany,+,2001,Ongoing
Spain,Germany,+,2001,Ongoing
Spain,Germany,+,2001,Ongoing
Spain,Germany,+,2002,Ongoing
Spain,Germany,+,2002,Ongoing
Spain,Germany,+,2002,Ongoing
Spain,Germany,+,2002,Ongoing
Spain,Germany,+,2002,Ongoing
Spain,Germany,+,2007,Ongoing
Spain,Greece,+,2001,Ongoing
Spain,Greece,+,2001,Ongoing
Spain,Greece,+,2002,Ongoing
Spain,Greece,+,2002,Ongoing
Spain,Greece,+,2002,Ongoing
Spain,Greece,+,2011,2011
Spain,Hungary,+,2001,Ongoing
Spain,Hungary,+,2001,Ongoing
Spain,Hungary,+,2002,Ongoing
Spain,Hungary,+,2002,Ongoing
Spain,Iceland,+,2001,Ongoing
Spain,Iceland,+,2001,Ongoing
Spain,Iceland,+,2002,Ongoing
Spain,Iceland,+,2002,Ongoing
Spain,Jordan,+,2001,Ongoing
Spain,Jordan,+,2001,Ongoing
Spain,Jordan,+,2002,Ongoing
Spain,Jordan,+,2002,Ongoing
Spain,Jordan,+,2011,2011
Spain,Latvia,+,2001,Ongoing
Spain,Latvia,+,2001,Ongoing
Spain,Latvia,+,2002,Ongoing
Spain,Latvia,+,2002,Ongoing
Spain,Lithuania,+,2001,Ongoing
Spain,Lithuania,+,2001,Ongoing
Spain,Lithuania,+,2002,Ongoing
Spain,Lithuania,+,2002,Ongoing
Spain,Luxembourg,+,2001,Ongoing
Spain,Luxembourg,+,2001,Ongoing
Spain,Luxembourg,+,2002,Ongoing
Spain,Luxembourg,+,2002,Ongoing
Spain,Malaysia,+,2001,Ongoing
Spain,Malaysia,+,2001,Ongoing
Spain,Malaysia,+,2002,Ongoing
Spain,Malaysia,+,2002,Ongoing
Spain,Malaysia,+,2002,Ongoing
Spain,Mongolia,+,2001,Ongoing
Spain,Mongolia,+,2001,Ongoing
Spain,Mongolia,+,2002,Ongoing
Spain,Mongolia,+,2002,Ongoing
Spain,Montenegro,+,2001,Ongoing
Spain,Montenegro,+,2001,Ongoing
Spain,Montenegro,+,2002,Ongoing
Spain,Montenegro,+,2002,Ongoing
Spain,New Zealand,+,2001,Ongoing
Spain,New Zealand,+,2001,Ongoing
Spain,New Zealand,+,2002,Ongoing
Spain,New Zealand,+,2002,Ongoing
Spain,New Zealand,+,2002,Ongoing
Spain,Poland,+,2001,Ongoing
Spain,Poland,+,2001,Ongoing
Spain,Poland,+,2002,Ongoing
Spain,Poland,+,2002,Ongoing
Spain,Poland,+,2003,2011
Spain,Romania,+,2001,Ongoing
Spain,Romania,+,2001,Ongoing
Spain,Romania,+,2001,Ongoing
Spain,Romania,+,2001,Ongoing
Spain,Romania,+,2002,Ongoing
Spain,Romania,+,2002,Ongoing
Spain,Romania,+,2002,Ongoing
Spain,Romania,+,2002,Ongoing
Spain,Romania,+,2011,2011
Spain,Singapore,+,2001,Ongoing
Spain,Singapore,+,2001,Ongoing
Spain,Singapore,+,2002,Ongoing
Spain,Singapore,+,2002,Ongoing
Spain,Singapore,+,2002,Ongoing
Spain,Slovakia,+,2001,Ongoing
Spain,Slovakia,+,2001,Ongoing
Spain,Slovakia,+,2002,Ongoing
Spain,Slovakia,+,2002,Ongoing
Spain,Slovenia,+,2001,Ongoing
Spain,Slovenia,+,2001,Ongoing
Spain,Slovenia,+,2002,Ongoing
Spain,Slovenia,+,2002,Ongoing
Spain,South Korea,+,2001,Ongoing
Spain,South Korea,+,2001,Ongoing
Spain,South Korea,+,2002,Ongoing
Spain,South Korea,+,2002,Ongoing
Spain,South Korea,+,2002,Ongoing
Spain,South Korea,+,2003,2011
Spain,Switzerland,+,2001,Ongoing
Spain,Switzerland,+,2001,Ongoing
Spain,Switzerland,+,2002,Ongoing
Spain,Switzerland,+,2002,Ongoing
Spain,Tonga,+,2001,Ongoing
Spain,Tonga,+,2001,Ongoing
Spain,Tonga,+,2002,Ongoing
Spain,Tonga,+,2002,Ongoing
Spain,Turkey,+,2001,Ongoing
Spain,Turkey,+,2001,Ongoing
Spain,Turkey,+,2001,Ongoing
Spain,Turkey,+,2001,Ongoing
Spain,Turkey,+,2002,Ongoing
Spain,Turkey,+,2002,Ongoing
Spain,Turkey,+,2002,Ongoing
Spain,Turkey,+,2002,Ongoing
Spain,Turkey,+,2002,Ongoing
Spain,Turkey,+,2011,2011
Spain,Ukraine,+,2001,Ongoing
Spain,Ukraine,+,2001,Ongoing
Spain,Ukraine,+,2002,Ongoing
Spain,Ukraine,+,2002,Ongoing
Spain,Ukraine,+,2002,Ongoing
Spain,Ukraine,+,2003,2011
Spain,United Arab Emirates,+,2001,Ongoing
Spain,United Arab Emirates,+,2001,Ongoing
Spain,United Arab Emirates,+,2002,Ongoing
Spain,United Arab Emirates,+,2002,Ongoing
Spain,Djibouti,+,2002,Ongoing
Spain,Somalia,+,2002,Ongoing
Spain,Ethiopia,+,2002,Ongoing
Spain,Sudan,+,2002,Ongoing
Spain,Seychelles,+,2002,Ongoing
Spain,Kenya,+,2002,Ongoing
Spain,India,+,2002,Ongoing
Spain,India,+,2002,Ongoing
Spain,India,+,2002,Ongoing
Spain,Indonesia,+,2002,Ongoing
Spain,Japan,+,2002,Ongoing
Spain,Kazakhstan,+,2002,Ongoing
Spain,Kyrgyzstan,+,2002,Ongoing
Spain,Pakistan,+,2002,Ongoing
Spain,Pakistan,-,2002,Ongoing
Spain,Pakistan,-,2002,Ongoing
Spain,Tajikistan,+,2002,Ongoing
Spain,Thailand,+,2002,Ongoing
Spain,Turkmenistan,+,2002,Ongoing
Spain,Uganda,+,2002,Ongoing
Spain,Iran,-,2002,Ongoing
Spain,Iran,-,2002,Ongoing
Spain,Afghanistan,+,2002,Ongoing
Spain,Afghanistan,+,2002,Ongoing
Spain,Iraq,-,2003,2011
Spain,Algeria,+,2007,Ongoing
Spain,Mauritania,+,2007,Ongoing
Spain,Tunisia,+,2007,Ongoing
Spain,Burkina Faso,+,2007,Ongoing
Spain,Chad,+,2007,Ongoing
Spain,Mali,+,2007,Ongoing
Spain,Niger,+,2007,Ongoing
Spain,Nigeria,+,2007,Ongoing
Spain,Senegal,+,2007,Ongoing
Spain,Qatar,+,2011,2011
France,France,+,1508,1516
France,France,+,1508,1516
France,France,+,1508,1516
France,Austria,-,1618,1648
France,Austria,+,2001,Ongoing
France,Austria,+,2002,Ongoing
France,Russian Empire,-,1733,1738
France,Russian Empire,-,1803,1806
France,Russian Empire,+,1914,1918
France,United States,+,1775,1783
France,United States,+,1914,1918
France,United States,+,1939,1945
France,United States,+,1950,1953
France,United States,-,1960,1965
France,United States,+,1975,1990
France,United States,+,1990,1991
France,United States,+,1996,2006
France,United States,+,2001,Ongoing
France,United States,+,2002,Ongoing
France,United States,+,2002,Ongoing
France,United States,+,2007,Ongoing
France,United States,+,2009,Ongoing
France,United States,+,2011,2011
France,United Kingdom,-,1803,1806
France,United Kingdom,-,1806,1807
France,United Kingdom,-,1808,1809
France,United Kingdom,-,1809,1809
France,United Kingdom,+,1917,1922
France,United Kingdom,+,1945,1946
France,United Kingdom,+,1950,1953
France,United Kingdom,+,1990,1991
France,United Kingdom,+,1996,2006
France,United Kingdom,+,2001,Ongoing
France,United Kingdom,+,2001,Ongoing
France,United Kingdom,+,2002,Ongoing
France,United Kingdom,+,2002,Ongoing
France,United Kingdom,+,2002,Ongoing
France,United Kingdom,+,2009,Ongoing
France,United Kingdom,+,2011,2011
France,Italy,+,1803,1806
France,Italy,+,1806,1807
France,Italy,-,1936,1939
France,Italy,+,1950,1953
France,Italy,+,1990,1991
France,Italy,+,2001,Ongoing
France,Italy,+,2001,Ongoing
France,Italy,+,2002,Ongoing
France,Italy,+,2002,Ongoing
France,Italy,+,2002,Ongoing
France,Italy,+,2011,2011
France,Russia,-,1806,1807
France,Russia,+,2002,Ongoing
France,Russia,-,2002,2007
France,Haiti,-,1808,1809
France,Haiti,+,1939,1945
France,British Empire,-,1808,1809
France,British Empire,-,1810,1817
France,British Empire,+,1914,1918
France,British Empire,+,1939,1945
France,Morocco,-,1844,1844
France,Morocco,-,1911,1912
France,Morocco,-,1957,1958
France,Morocco,-,1960,1965
France,Morocco,+,2007,Ongoing
France,Tunisia,-,1881,1881
France,Tunisia,-,1960,1965
France,Tunisia,-,1961,1961
France,Tunisia,+,2007,Ongoing
France,Kingdom of Italy,+,1914,1918
France,Kingdom of Italy,+,1917,1922
France,Kingdom of Italy,-,1939,1945
France,Kingdom of Italy,+,1939,1945
France,India,+,1914,1918
France,India,+,1945,1946
France,India,+,1950,1953
France,India,-,1960,1965
France,India,+,1996,2006
France,India,+,2002,Ongoing
France,India,+,2002,Ongoing
France,Canada,+,1914,1918
France,Canada,+,1917,1922
France,Canada,+,1939,1945
France,Canada,+,1950,1953
France,Canada,-,1960,1965
France,Canada,+,1990,1991
France,Canada,+,2001,Ongoing
France,Canada,+,2002,Ongoing
France,Canada,+,2002,Ongoing
France,Canada,+,2007,Ongoing
France,Canada,+,2009,Ongoing
France,Canada,+,2011,2011
France,Australia,+,1914,1918
France,Australia,+,1917,1922
France,Australia,+,1939,1945
France,Australia,+,1950,1953
France,Australia,+,1990,1991
France,Australia,+,2001,Ongoing
France,Australia,+,2001,Ongoing
France,Australia,+,2002,Ongoing
France,Australia,+,2002,Ongoing
France,Australia,+,2002,Ongoing
France,New Zealand,+,1914,1918
France,New Zealand,+,1939,1945
France,New Zealand,+,1950,1953
France,New Zealand,+,2001,Ongoing
France,New Zealand,+,2002,Ongoing
France,New Zealand,+,2002,Ongoing
France,Empire of Japan,+,1914,1918
France,Empire of Japan,+,1917,1922
France,Empire of Japan,-,1939,1945
France,Albania,+,1914,1918
France,Albania,+,1939,1945
France,Albania,+,2001,Ongoing
France,Albania,+,2002,Ongoing
France,Brazil,+,1914,1918
France,Brazil,+,1939,1945
France,Armenia,+,1914,1918
France,Armenia,+,2001,Ongoing
France,Armenia,+,2002,Ongoing
France,Poland,+,1917,1922
France,Poland,+,1939,1945
France,Poland,-,1950,1953
France,Poland,+,2001,Ongoing
France,Poland,+,2002,Ongoing
France,Turkey,-,1920,1921
France,Turkey,+,1939,1945
France,Turkey,+,1950,1953
France,Turkey,+,2001,Ongoing
France,Turkey,+,2001,Ongoing
France,Turkey,+,2002,Ongoing
France,Turkey,+,2002,Ongoing
France,Turkey,+,2002,Ongoing
France,Turkey,+,2011,2011
France,Germany,-,1936,1939
France,Germany,+,2001,Ongoing
France,Germany,+,2001,Ongoing
France,Germany,+,2002,Ongoing
France,Germany,+,2002,Ongoing
France,Germany,+,2002,Ongoing
France,Germany,+,2007,Ongoing
France,Nazi Germany,-,1939,1945
France,Hungary,-,1939,1945
France,Hungary,-,1950,1953
France,Hungary,+,2001,Ongoing
France,Hungary,+,2002,Ongoing
France,Bulgaria,-,1939,1945
France,Bulgaria,+,1939,1945
France,Bulgaria,-,1950,1953
France,Bulgaria,+,2001,Ongoing
France,Bulgaria,-,2002,2007
France,Bulgaria,+,2002,Ongoing
France,Bulgaria,+,2011,2011
France,Slovakia,-,1939,1945
France,Slovakia,+,2001,Ongoing
France,Slovakia,+,2002,Ongoing
France,Finland,-,1939,1945
France,Finland,+,2001,Ongoing
France,Finland,+,2002,Ongoing
France,Thailand,-,1939,1945
France,Thailand,+,1950,1953
France,Thailand,+,2002,Ongoing
France,Belgium,+,1939,1945
France,Belgium,+,1950,1953
France,Belgium,-,1960,1965
France,Belgium,+,1960,1965
France,Belgium,+,1978,1978
France,Belgium,+,2001,Ongoing
France,Belgium,+,2002,Ongoing
France,Belgium,+,2002,Ongoing
France,Belgium,+,2011,2011
France,Luxembourg,+,1939,1945
France,Luxembourg,+,1950,1953
France,Luxembourg,+,2001,Ongoing
France,Luxembourg,+,2002,Ongoing
France,Soviet Union,+,1939,1945
France,Soviet Union,-,1950,1953
France,Soviet Union,-,1960,1965
France,Soviet Union,+,1960,1965
France,Panama,+,1939,1945
France,Costa Rica,+,1939,1945
France,Dominican Republic,+,1939,1945
France,El Salvador,+,1939,1945
France,El Salvador,+,2001,Ongoing
France,El Salvador,+,2002,Ongoing
France,Honduras,+,1939,1945
France,Nicaragua,+,1939,1945
France,Guatemala,+,1939,1945
France,Cuba,+,1939,1945
France,Philippines,+,1939,1945
France,Philippines,+,1950,1953
France,Mexico,+,1939,1945
France,Ethiopia,+,1939,1945
France,Ethiopia,+,1950,1953
France,Ethiopia,+,2002,Ongoing
France,Iraq,+,1939,1945
France,Iraq,-,1990,1991
France,Bolivia,+,1939,1945
France,Colombia,+,1939,1945
France,Colombia,+,1950,1953
France,Iran,+,1939,1945
France,Iran,-,2002,Ongoing
France,Iran,+,2009,Ongoing
France,Liberia,+,1939,1945
France,Liberia,-,1960,1965
France,Peru,+,1939,1945
France,Ecuador,+,1939,1945
France,Paraguay,+,1939,1945
France,Uruguay,+,1939,1945
France,Venezuela,+,1939,1945
France,Egypt,+,1939,1945
France,Egypt,-,1956,1956
France,Egypt,+,1990,1991
France,Lebanon,+,1939,1945
France,Syria,+,1939,1945
France,Syria,-,1975,1990
France,Syria,+,1975,1990
France,Syria,+,1990,1991
France,Saudi Arabia,+,1939,1945
France,Saudi Arabia,+,1990,1991
France,Argentina,+,1939,1945
France,North Korea,-,1950,1953
France,Romania,-,1950,1953
France,Romania,+,2001,Ongoing
France,Romania,+,2001,Ongoing
France,Romania,+,2002,Ongoing
France,Romania,+,2002,Ongoing
France,Romania,+,2011,2011
France,South Korea,+,1950,1953
France,South Korea,+,2001,Ongoing
France,South Korea,+,2002,Ongoing
France,South Korea,+,2002,Ongoing
France,Greece,+,1950,1953
France,Greece,+,2001,Ongoing
France,Greece,+,2002,Ongoing
France,Greece,+,2002,Ongoing
France,Greece,+,2011,2011
France,Republic of the Congo,-,1960,1965
France,Ghana,-,1960,1965
France,Republic of Ireland,-,1960,1965
France,Guinea,-,1960,1965
France,Mali,-,1960,1965
France,Mali,+,2007,Ongoing
France,Sudan,-,1960,1965
France,Sudan,+,2002,Ongoing
France,Indonesia,-,1960,1965
France,Indonesia,-,1996,2006
France,Indonesia,+,2002,Ongoing
France,Libya,-,1965,1979
France,Libya,-,1978,1987
France,Algeria,-,1975,1991
France,Algeria,+,2007,Ongoing
France,Israel,+,1975,1990
France,Kuwait,+,1990,1991
France,Azerbaijan,+,2001,Ongoing
France,Azerbaijan,+,2002,Ongoing
France,Azerbaijan,+,2002,Ongoing
France,Bahrain,+,2001,Ongoing
France,Bahrain,+,2002,Ongoing
France,Bosnia and Herzegovina,+,2001,Ongoing
France,Bosnia and Herzegovina,+,2002,Ongoing
France,Croatia,+,2001,Ongoing
France,Croatia,+,2002,Ongoing
France,Croatia,+,2002,Ongoing
France,Czech Republic,+,2001,Ongoing
France,Czech Republic,+,2001,Ongoing
France,Czech Republic,+,2002,Ongoing
