source,target,conflict,relation,start,end,source_id,target_id
Mexico,Bolivia,World War II,+,1939,1945,MEX,BOL
Mexico,Colombia,World War II,+,1939,1945,MEX,COL
Mexico,Iran,World War II,+,1939,1945,MEX,IRN
Mexico,Liberia,World War II,+,1939,1945,MEX,LBR
Mexico,Peru,World War II,+,1939,1945,MEX,PER
Mexico,San Marino,World War II,+,1939,1945,MEX,SMA
Mexico,Albania,World War II,+,1939,1945,MEX,ALB
Mexico,Ecuador,World War II,+,1939,1945,MEX,ECU
Mexico,Paraguay,World War II,+,1939,1945,MEX,PRY
Mexico,Uruguay,World War II,+,1939,1945,MEX,URY
Mexico,Venezuela,World War II,+,1939,1945,MEX,VEN
Mexico,Turkey,World War II,+,1939,1945,MEX,TUR
Mexico,Egypt,World War II,+,1939,1945,MEX,EGY
Mexico,Lebanon,World War II,+,1939,1945,MEX,LBN
Mexico,Syria,World War II,+,1939,1945,MEX,SYR
Mexico,Saudi Arabia,World War II,+,1939,1945,MEX,SAU
Mexico,Argentina,World War II,+,1939,1945,MEX,ARG
United States,Canada,World War II,+,1939,1945,USA,CAN
United States,Egypt,World War II,+,1939,1945,USA,EGY
United States,United Kingdom,World War II,+,1939,1945,USA,GBR
United States,China,World War II,-,1939,1945,USA,CHN
United States,China,World War II,+,1939,1945,USA,CHN
United States,Japan,World War II,-,1939,1945,USA,JPN
United States,Italy,World War II,-,1939,1945,USA,ITA
United States,Italy,World War II,+,1939,1945,USA,ITA
United States,Brazil,World War II,+,1939,1945,USA,BRA
United States,Nicaragua,World War II,+,1939,1945,USA,NIC
United States,Bulgaria,World War II,-,1939,1945,USA,BGR
United States,Bulgaria,World War II,+,1939,1945,USA,BGR
United States,Belgium,World War II,+,1939,1945,USA,BEL
United States,Australia,World War II,+,1939,1945,USA,AUS
United States,New Zealand,World War II,+,1939,1945,USA,NZL
United States,Romania,World War II,-,1939,1945,USA,ROU
United States,Romania,World War II,+,1939,1945,USA,ROU
United States,Greece,World War II,+,1939,1945,USA,GRC
United States,Albania,World War II,+,1939,1945,USA,ALB
United States,San Marino,World War II,+,1939,1945,USA,SMA
United States,Haiti,World War II,+,1939,1945,USA,HTI
United States,Dominica,World War II,+,1939,1945,USA,DOM
United States,Finland,World War II,-,1939,1945,USA,FIN
United States,Germany,World War II,-,1939,1945,USA,DEU
United States,Slovakia,World War II,-,1939,1945,USA,SVK
United States,Iraq,World War II,-,1939,1945,USA,IRQ
United States,Iraq,World War II,+,1939,1945,USA,IRQ
United States,Thailand,World War II,-,1939,1945,USA,THA
United States,Luxembourg,World War II,+,1939,1945,USA,LUX
United States,Russia,World War II,+,1939,1945,USA,RUS
United States,Panama,World War II,+,1939,1945,USA,PAN
United States,Costa Rica,World War II,+,1939,1945,USA,CRI
United States,El Salvador,World War II,+,1939,1945,USA,SLV
United States,Honduras,World War II,+,1939,1945,USA,HND
United States,Guatemala,World War II,+,1939,1945,USA,GTM
United States,Cuba,World War II,+,1939,1945,USA,CUB
United States,Philippines,World War II,+,1939,1945,USA,PHL
United States,Bolivia,World War II,+,1939,1945,USA,BOL
United States,Colombia,World War II,+,1939,1945,USA,COL
United States,Iran,World War II,+,1939,1945,USA,IRN
United States,Liberia,World War II,+,1939,1945,USA,LBR
United States,Peru,World War II,+,1939,1945,USA,PER
United States,Ecuador,World War II,+,1939,1945,USA,ECU
United States,Paraguay,World War II,+,1939,1945,USA,PRY
United States,Uruguay,World War II,+,1939,1945,USA,URY
United States,Venezuela,World War II,+,1939,1945,USA,VEN
United States,Turkey,World War II,+,1939,1945,USA,TUR
United States,Lebanon,World War II,+,1939,1945,USA,LBN
United States,Syria,World War II,+,1939,1945,USA,SYR
United States,Saudi Arabia,World War II,+,1939,1945,USA,SAU
United States,Argentina,World War II,+,1939,1945,USA,ARG
Brazil,Uruguay,World War II,+,1939,1945,BRA,URY
Brazil,Paraguay,World War II,+,1939,1945,BRA,PRY
Brazil,Bolivia,World War II,+,1939,1945,BRA,BOL
Brazil,Bulgaria,World War II,-,1939,1945,BRA,BGR
Brazil,Bulgaria,World War II,+,1939,1945,BRA,BGR
Brazil,Belgium,World War II,+,1939,1945,BRA,BEL
Brazil,United Kingdom,World War II,+,1939,1945,BRA,GBR
Brazil,Australia,World War II,+,1939,1945,BRA,AUS
Brazil,Canada,World War II,+,1939,1945,BRA,CAN
Brazil,New Zealand,World War II,+,1939,1945,BRA,NZL
Brazil,Italy,World War II,-,1939,1945,BRA,ITA
Brazil,Italy,World War II,+,1939,1945,BRA,ITA
Brazil,Japan,World War II,-,1939,1945,BRA,JPN
Brazil,Romania,World War II,-,1939,1945,BRA,ROU
Brazil,Romania,World War II,+,1939,1945,BRA,ROU
Brazil,Greece,World War II,+,1939,1945,BRA,GRC
Brazil,Albania,World War II,+,1939,1945,BRA,ALB
Brazil,San Marino,World War II,+,1939,1945,BRA,SMA
Brazil,Germany,World War II,-,1939,1945,BRA,DEU
Brazil,Slovakia,World War II,-,1939,1945,BRA,SVK
Brazil,China,World War II,-,1939,1945,BRA,CHN
Brazil,China,World War II,+,1939,1945,BRA,CHN
Brazil,Finland,World War II,-,1939,1945,BRA,FIN
Brazil,Iraq,World War II,-,1939,1945,BRA,IRQ
Brazil,Iraq,World War II,+,1939,1945,BRA,IRQ
Brazil,Thailand,World War II,-,1939,1945,BRA,THA
Brazil,Luxembourg,World War II,+,1939,1945,BRA,LUX
Brazil,Russia,World War II,+,1939,1945,BRA,RUS
Brazil,Panama,World War II,+,1939,1945,BRA,PAN
Brazil,Costa Rica,World War II,+,1939,1945,BRA,CRI
Brazil,Dominica,World War II,+,1939,1945,BRA,DOM
Brazil,El Salvador,World War II,+,1939,1945,BRA,SLV
Brazil,Haiti,World War II,+,1939,1945,BRA,HTI
Brazil,Honduras,World War II,+,1939,1945,BRA,HND
Brazil,Nicaragua,World War II,+,1939,1945,BRA,NIC
Brazil,Guatemala,World War II,+,1939,1945,BRA,GTM
Brazil,Cuba,World War II,+,1939,1945,BRA,CUB
Brazil,Philippines,World War II,+,1939,1945,BRA,PHL
Brazil,Colombia,World War II,+,1939,1945,BRA,COL
Brazil,Iran,World War II,+,1939,1945,BRA,IRN
Brazil,Liberia,World War II,+,1939,1945,BRA,LBR
Brazil,Peru,World War II,+,1939,1945,BRA,PER
Brazil,Ecuador,World War II,+,1939,1945,BRA,ECU
Brazil,Venezuela,World War II,+,1939,1945,BRA,VEN
Brazil,Turkey,World War II,+,1939,1945,BRA,TUR
Brazil,Egypt,World War II,+,1939,1945,BRA,EGY
Brazil,Lebanon,World War II,+,1939,1945,BRA,LBN
Brazil,Syria,World War II,+,1939,1945,BRA,SYR
Brazil,Saudi Arabia,World War II,+,1939,1945,BRA,SAU
Brazil,Argentina,World War II,+,1939,1945,BRA,ARG
Peru,Paraguay,World War II,+,1939,1945,PER,PRY
Peru,Argentina,World War II,+,1939,1945,PER,ARG
Peru,Colombia,World War II,+,1939,1945,PER,COL
Peru,Bolivia,World War II,+,1939,1945,PER,BOL
Peru,Ecuador,World War II,+,1939,1945,PER,ECU
Peru,Germany,World War II,-,1939,1945,PER,DEU
Peru,Italy,World War II,-,1939,1945,PER,ITA
Peru,Italy,World War II,+,1939,1945,PER,ITA
Peru,Japan,World War II,-,1939,1945,PER,JPN
Peru,Bulgaria,World War II,-,1939,1945,PER,BGR
Peru,Bulgaria,World War II,+,1939,1945,PER,BGR
Peru,Romania,World War II,-,1939,1945,PER,ROU
Peru,Romania,World War II,+,1939,1945,PER,ROU
Peru,Slovakia,World War II,-,1939,1945,PER,SVK
Peru,China,World War II,-,1939,1945,PER,CHN
Peru,China,World War II,+,1939,1945,PER,CHN
Peru,Finland,World War II,-,1939,1945,PER,FIN
Peru,Iraq,World War II,-,1939,1945,PER,IRQ
Peru,Iraq,World War II,+,1939,1945,PER,IRQ
Peru,Thailand,World War II,-,1939,1945,PER,THA
Peru,Australia,World War II,+,1939,1945,PER,AUS
Peru,New Zealand,World War II,+,1939,1945,PER,NZL
Peru,United Kingdom,World War II,+,1939,1945,PER,GBR
Peru,Canada,World War II,+,1939,1945,PER,CAN
Peru,Belgium,World War II,+,1939,1945,PER,BEL
Peru,Luxembourg,World War II,+,1939,1945,PER,LUX
Peru,Greece,World War II,+,1939,1945,PER,GRC
Peru,Russia,World War II,+,1939,1945,PER,RUS
Peru,Panama,World War II,+,1939,1945,PER,PAN
Peru,Costa Rica,World War II,+,1939,1945,PER,CRI
Peru,Dominica,World War II,+,1939,1945,PER,DOM
Peru,El Salvador,World War II,+,1939,1945,PER,SLV
Peru,Haiti,World War II,+,1939,1945,PER,HTI
Peru,Honduras,World War II,+,1939,1945,PER,HND
Peru,Nicaragua,World War II,+,1939,1945,PER,NIC
Peru,Guatemala,World War II,+,1939,1945,PER,GTM
Peru,Cuba,World War II,+,1939,1945,PER,CUB
Peru,Philippines,World War II,+,1939,1945,PER,PHL
Peru,Iran,World War II,+,1939,1945,PER,IRN
Peru,Liberia,World War II,+,1939,1945,PER,LBR
Peru,San Marino,World War II,+,1939,1945,PER,SMA
Peru,Albania,World War II,+,1939,1945,PER,ALB
Peru,Uruguay,World War II,+,1939,1945,PER,URY
Peru,Venezuela,World War II,+,1939,1945,PER,VEN
Peru,Turkey,World War II,+,1939,1945,PER,TUR
Peru,Egypt,World War II,+,1939,1945,PER,EGY
Peru,Lebanon,World War II,+,1939,1945,PER,LBN
Peru,Syria,World War II,+,1939,1945,PER,SYR
Peru,Saudi Arabia,World War II,+,1939,1945,PER,SAU
Egypt,United Kingdom,World War II,+,1939,1945,EGY,GBR
Egypt,Italy,World War II,-,1939,1945,EGY,ITA
Egypt,Italy,World War II,+,1939,1945,EGY,ITA
Egypt,Belgium,World War II,+,1939,1945,EGY,BEL
Egypt,Germany,World War II,-,1939,1945,EGY,DEU
Egypt,Japan,World War II,-,1939,1945,EGY,JPN
Egypt,Bulgaria,World War II,-,1939,1945,EGY,BGR
Egypt,Bulgaria,World War II,+,1939,1945,EGY,BGR
Egypt,Romania,World War II,-,1939,1945,EGY,ROU
Egypt,Romania,World War II,+,1939,1945,EGY,ROU
Egypt,Slovakia,World War II,-,1939,1945,EGY,SVK
Egypt,China,World War II,-,1939,1945,EGY,CHN
Egypt,China,World War II,+,1939,1945,EGY,CHN
Egypt,Finland,World War II,-,1939,1945,EGY,FIN
Egypt,Iraq,World War II,-,1939,1945,EGY,IRQ
Egypt,Iraq,World War II,+,1939,1945,EGY,IRQ
Egypt,Thailand,World War II,-,1939,1945,EGY,THA
Egypt,Australia,World War II,+,1939,1945,EGY,AUS
Egypt,New Zealand,World War II,+,1939,1945,EGY,NZL
Egypt,Canada,World War II,+,1939,1945,EGY,CAN
Egypt,Luxembourg,World War II,+,1939,1945,EGY,LUX
Egypt,Greece,World War II,+,1939,1945,EGY,GRC
Egypt,Russia,World War II,+,1939,1945,EGY,RUS
Egypt,Panama,World War II,+,1939,1945,EGY,PAN
Egypt,Costa Rica,World War II,+,1939,1945,EGY,CRI
Egypt,Dominica,World War II,+,1939,1945,EGY,DOM
Egypt,El Salvador,World War II,+,1939,1945,EGY,SLV
Egypt,Haiti,World War II,+,1939,1945,EGY,HTI
Egypt,Honduras,World War II,+,1939,1945,EGY,HND
Egypt,Nicaragua,World War II,+,1939,1945,EGY,NIC
Egypt,Guatemala,World War II,+,1939,1945,EGY,GTM
Egypt,Cuba,World War II,+,1939,1945,EGY,CUB
Egypt,Philippines,World War II,+,1939,1945,EGY,PHL
Egypt,Bolivia,World War II,+,1939,1945,EGY,BOL
Egypt,Colombia,World War II,+,1939,1945,EGY,COL
Egypt,Iran,World War II,+,1939,1945,EGY,IRN
Egypt,Liberia,World War II,+,1939,1945,EGY,LBR
Egypt,San Marino,World War II,+,1939,1945,EGY,SMA
Egypt,Albania,World War II,+,1939,1945,EGY,ALB
Egypt,Ecuador,World War II,+,1939,1945,EGY,ECU
Egypt,Paraguay,World War II,+,1939,1945,EGY,PRY
Egypt,Uruguay,World War II,+,1939,1945,EGY,URY
Egypt,Venezuela,World War II,+,1939,1945,EGY,VEN
Egypt,Turkey,World War II,+,1939,1945,EGY,TUR
Egypt,Lebanon,World War II,+,1939,1945,EGY,LBN
Egypt,Syria,World War II,+,1939,1945,EGY,SYR
Egypt,Saudi Arabia,World War II,+,1939,1945,EGY,SAU
Egypt,Argentina,World War II,+,1939,1945,EGY,ARG
Bulgaria,United Kingdom,World War II,-,1939,1945,BGR,GBR
Bulgaria,United Kingdom,World War II,+,1939,1945,BGR,GBR
Bulgaria,Greece,World War II,-,1939,1945,BGR,GRC
Bulgaria,Greece,World War II,+,1939,1945,BGR,GRC
Bulgaria,Romania,World War II,-,1939,1945,BGR,ROU
Bulgaria,Romania,World War II,+,1939,1945,BGR,ROU
Bulgaria,Belgium,World War II,-,1939,1945,BGR,BEL
Bulgaria,Belgium,World War II,+,1939,1945,BGR,BEL
Bulgaria,Australia,World War II,-,1939,1945,BGR,AUS
Bulgaria,Australia,World War II,+,1939,1945,BGR,AUS
Bulgaria,Canada,World War II,-,1939,1945,BGR,CAN
Bulgaria,Canada,World War II,+,1939,1945,BGR,CAN
Bulgaria,New Zealand,World War II,-,1939,1945,BGR,NZL
Bulgaria,New Zealand,World War II,+,1939,1945,BGR,NZL
Bulgaria,Italy,World War II,-,1939,1945,BGR,ITA
Bulgaria,Italy,World War II,+,1939,1945,BGR,ITA
Bulgaria,Japan,World War II,-,1939,1945,BGR,JPN
Bulgaria,Albania,World War II,-,1939,1945,BGR,ALB
Bulgaria,Albania,World War II,+,1939,1945,BGR,ALB
Bulgaria,San Marino,World War II,-,1939,1945,BGR,SMA
Bulgaria,San Marino,World War II,+,1939,1945,BGR,SMA
Bulgaria,China,World War II,-,1939,1945,BGR,CHN
Bulgaria,China,World War II,+,1939,1945,BGR,CHN
Bulgaria,Luxembourg,World War II,-,1939,1945,BGR,LUX
Bulgaria,Luxembourg,World War II,+,1939,1945,BGR,LUX
Bulgaria,Russia,World War II,-,1939,1945,BGR,RUS
Bulgaria,Russia,World War II,+,1939,1945,BGR,RUS
Bulgaria,Panama,World War II,-,1939,1945,BGR,PAN
Bulgaria,Panama,World War II,+,1939,1945,BGR,PAN
Bulgaria,Costa Rica,World War II,-,1939,1945,BGR,CRI
Bulgaria,Costa Rica,World War II,+,1939,1945,BGR,CRI
Bulgaria,Dominica,World War II,-,1939,1945,BGR,DOM
Bulgaria,Dominica,World War II,+,1939,1945,BGR,DOM
Bulgaria,El Salvador,World War II,-,1939,1945,BGR,SLV
Bulgaria,El Salvador,World War II,+,1939,1945,BGR,SLV
Bulgaria,Haiti,World War II,-,1939,1945,BGR,HTI
Bulgaria,Haiti,World War II,+,1939,1945,BGR,HTI
Bulgaria,Honduras,World War II,-,1939,1945,BGR,HND
Bulgaria,Honduras,World War II,+,1939,1945,BGR,HND
Bulgaria,Nicaragua,World War II,-,1939,1945,BGR,NIC
Bulgaria,Nicaragua,World War II,+,1939,1945,BGR,NIC
Bulgaria,Guatemala,World War II,-,1939,1945,BGR,GTM
Bulgaria,Guatemala,World War II,+,1939,1945,BGR,GTM
Bulgaria,Cuba,World War II,-,1939,1945,BGR,CUB
Bulgaria,Cuba,World War II,+,1939,1945,BGR,CUB
Bulgaria,Philippines,World War II,-,1939,1945,BGR,PHL
Bulgaria,Philippines,World War II,+,1939,1945,BGR,PHL
Bulgaria,Iraq,World War II,-,1939,1945,BGR,IRQ
Bulgaria,Iraq,World War II,+,1939,1945,BGR,IRQ
Bulgaria,Bolivia,World War II,-,1939,1945,BGR,BOL
Bulgaria,Bolivia,World War II,+,1939,1945,BGR,BOL
Bulgaria,Colombia,World War II,-,1939,1945,BGR,COL
Bulgaria,Colombia,World War II,+,1939,1945,BGR,COL
Bulgaria,Iran,World War II,-,1939,1945,BGR,IRN
Bulgaria,Iran,World War II,+,1939,1945,BGR,IRN
Bulgaria,Liberia,World War II,-,1939,1945,BGR,LBR
Bulgaria,Liberia,World War II,+,1939,1945,BGR,LBR
Bulgaria,Germany,World War II,-,1939,1945,BGR,DEU
Bulgaria,Slovakia,World War II,-,1939,1945,BGR,SVK
Bulgaria,Finland,World War II,-,1939,1945,BGR,FIN
Bulgaria,Thailand,World War II,-,1939,1945,BGR,THA
Bulgaria,Ecuador,World War II,-,1939,1945,BGR,ECU
Bulgaria,Ecuador,World War II,+,1939,1945,BGR,ECU
Bulgaria,Paraguay,World War II,-,1939,1945,BGR,PRY
Bulgaria,Paraguay,World War II,+,1939,1945,BGR,PRY
Bulgaria,Uruguay,World War II,-,1939,1945,BGR,URY
Bulgaria,Uruguay,World War II,+,1939,1945,BGR,URY
Bulgaria,Venezuela,World War II,-,1939,1945,BGR,VEN
Bulgaria,Venezuela,World War II,+,1939,1945,BGR,VEN
Bulgaria,Turkey,World War II,-,1939,1945,BGR,TUR
Bulgaria,Turkey,World War II,+,1939,1945,BGR,TUR
Bulgaria,Lebanon,World War II,-,1939,1945,BGR,LBN
Bulgaria,Lebanon,World War II,+,1939,1945,BGR,LBN
Bulgaria,Syria,World War II,-,1939,1945,BGR,SYR
Bulgaria,Syria,World War II,+,1939,1945,BGR,SYR
Bulgaria,Saudi Arabia,World War II,-,1939,1945,BGR,SAU
Bulgaria,Saudi Arabia,World War II,+,1939,1945,BGR,SAU
Bulgaria,Argentina,World War II,-,1939,1945,BGR,ARG
Bulgaria,Argentina,World War II,+,1939,1945,BGR,ARG
Bulgaria,Chile,World War II,-,1939,1945,BGR,CHL
Japan,United Kingdom,World War II,-,1939,1945,JPN,GBR
Japan,China,World War II,-,1939,1945,JPN,CHN
Japan,Italy,World War II,-,1939,1945,JPN,ITA
Japan,Belgium,World War II,-,1939,1945,JPN,BEL
Japan,Australia,World War II,-,1939,1945,JPN,AUS
Japan,Canada,World War II,-,1939,1945,JPN,CAN
Japan,New Zealand,World War II,-,1939,1945,JPN,NZL
Japan,Romania,World War II,-,1939,1945,JPN,ROU
Japan,Greece,World War II,-,1939,1945,JPN,GRC
Japan,Albania,World War II,-,1939,1945,JPN,ALB
Japan,San Marino,World War II,-,1939,1945,JPN,SMA
Japan,Russia,World War II,-,1939,1945,JPN,RUS
Japan,Luxembourg,World War II,-,1939,1945,JPN,LUX
Japan,Panama,World War II,-,1939,1945,JPN,PAN
Japan,Costa Rica,World War II,-,1939,1945,JPN,CRI
Japan,Dominica,World War II,-,1939,1945,JPN,DOM
Japan,El Salvador,World War II,-,1939,1945,JPN,SLV
Japan,Haiti,World War II,-,1939,1945,JPN,HTI
Japan,Honduras,World War II,-,1939,1945,JPN,HND
Japan,Nicaragua,World War II,-,1939,1945,JPN,NIC
Japan,Guatemala,World War II,-,1939,1945,JPN,GTM
Japan,Cuba,World War II,-,1939,1945,JPN,CUB
Japan,Philippines,World War II,-,1939,1945,JPN,PHL
Japan,Iraq,World War II,-,1939,1945,JPN,IRQ
Japan,Bolivia,World War II,-,1939,1945,JPN,BOL
Japan,Colombia,World War II,-,1939,1945,JPN,COL
Japan,Iran,World War II,-,1939,1945,JPN,IRN
Japan,Liberia,World War II,-,1939,1945,JPN,LBR
Japan,Ecuador,World War II,-,1939,1945,JPN,ECU
Japan,Paraguay,World War II,-,1939,1945,JPN,PRY
Japan,Uruguay,World War II,-,1939,1945,JPN,URY
Japan,Venezuela,World War II,-,1939,1945,JPN,VEN
Japan,Turkey,World War II,-,1939,1945,JPN,TUR
Japan,Lebanon,World War II,-,1939,1945,JPN,LBN
Japan,Syria,World War II,-,1939,1945,JPN,SYR
Japan,Saudi Arabia,World War II,-,1939,1945,JPN,SAU
Japan,Argentina,World War II,-,1939,1945,JPN,ARG
Japan,Chile,World War II,-,1939,1945,JPN,CHL
Albania,Belgium,World War II,+,1939,1945,ALB,BEL
Albania,United Kingdom,World War II,+,1939,1945,ALB,GBR
Albania,Australia,World War II,+,1939,1945,ALB,AUS
Albania,Canada,World War II,+,1939,1945,ALB,CAN
Albania,New Zealand,World War II,+,1939,1945,ALB,NZL
Albania,Italy,World War II,-,1939,1945,ALB,ITA
Albania,Italy,World War II,+,1939,1945,ALB,ITA
Albania,Romania,World War II,-,1939,1945,ALB,ROU
Albania,Romania,World War II,+,1939,1945,ALB,ROU
Albania,Greece,World War II,+,1939,1945,ALB,GRC
Albania,San Marino,World War II,+,1939,1945,ALB,SMA
Albania,Germany,World War II,-,1939,1945,ALB,DEU
Albania,Slovakia,World War II,-,1939,1945,ALB,SVK
Albania,China,World War II,-,1939,1945,ALB,CHN
Albania,China,World War II,+,1939,1945,ALB,CHN
Albania,Finland,World War II,-,1939,1945,ALB,FIN
Albania,Iraq,World War II,-,1939,1945,ALB,IRQ
Albania,Iraq,World War II,+,1939,1945,ALB,IRQ
Albania,Thailand,World War II,-,1939,1945,ALB,THA
Albania,Luxembourg,World War II,+,1939,1945,ALB,LUX
Albania,Russia,World War II,+,1939,1945,ALB,RUS
Albania,Panama,World War II,+,1939,1945,ALB,PAN
Albania,Costa Rica,World War II,+,1939,1945,ALB,CRI
Albania,Dominica,World War II,+,1939,1945,ALB,DOM
Albania,El Salvador,World War II,+,1939,1945,ALB,SLV
Albania,Haiti,World War II,+,1939,1945,ALB,HTI
Albania,Honduras,World War II,+,1939,1945,ALB,HND
Albania,Nicaragua,World War II,+,1939,1945,ALB,NIC
Albania,Guatemala,World War II,+,1939,1945,ALB,GTM
Albania,Cuba,World War II,+,1939,1945,ALB,CUB
Albania,Philippines,World War II,+,1939,1945,ALB,PHL
Albania,Bolivia,World War II,+,1939,1945,ALB,BOL
Albania,Colombia,World War II,+,1939,1945,ALB,COL
Albania,Iran,World War II,+,1939,1945,ALB,IRN
Albania,Liberia,World War II,+,1939,1945,ALB,LBR
Albania,Ecuador,World War II,+,1939,1945,ALB,ECU
Albania,Paraguay,World War II,+,1939,1945,ALB,PRY
Albania,Uruguay,World War II,+,1939,1945,ALB,URY
Albania,Venezuela,World War II,+,1939,1945,ALB,VEN
Albania,Turkey,World War II,+,1939,1945,ALB,TUR
Albania,Lebanon,World War II,+,1939,1945,ALB,LBN
Albania,Syria,World War II,+,1939,1945,ALB,SYR
Albania,Saudi Arabia,World War II,+,1939,1945,ALB,SAU
Albania,Argentina,World War II,+,1939,1945,ALB,ARG
United Kingdom,Australia,World War II,+,1939,1945,GBR,AUS
United Kingdom,China,World War II,-,1939,1945,GBR,CHN
United Kingdom,China,World War II,+,1939,1945,GBR,CHN
United Kingdom,Nicaragua,World War II,+,1939,1945,GBR,NIC
United Kingdom,Italy,World War II,-,1939,1945,GBR,ITA
United Kingdom,Italy,World War II,+,1939,1945,GBR,ITA
United Kingdom,Belgium,World War II,+,1939,1945,GBR,BEL
United Kingdom,Canada,World War II,+,1939,1945,GBR,CAN
United Kingdom,New Zealand,World War II,+,1939,1945,GBR,NZL
United Kingdom,Romania,World War II,-,1939,1945,GBR,ROU
United Kingdom,Romania,World War II,+,1939,1945,GBR,ROU
United Kingdom,Greece,World War II,+,1939,1945,GBR,GRC
United Kingdom,San Marino,World War II,+,1939,1945,GBR,SMA
United Kingdom,Iraq,World War II,-,1939,1945,GBR,IRQ
United Kingdom,Iraq,World War II,+,1939,1945,GBR,IRQ
United Kingdom,Germany,World War II,-,1939,1945,GBR,DEU
United Kingdom,Slovakia,World War II,-,1939,1945,GBR,SVK
United Kingdom,Finland,World War II,-,1939,1945,GBR,FIN
United Kingdom,Thailand,World War II,-,1939,1945,GBR,THA
United Kingdom,Luxembourg,World War II,+,1939,1945,GBR,LUX
United Kingdom,Russia,World War II,+,1939,1945,GBR,RUS
United Kingdom,Panama,World War II,+,1939,1945,GBR,PAN
United Kingdom,Costa Rica,World War II,+,1939,1945,GBR,CRI
United Kingdom,Dominica,World War II,+,1939,1945,GBR,DOM
United Kingdom,El Salvador,World War II,+,1939,1945,GBR,SLV
United Kingdom,Haiti,World War II,+,1939,1945,GBR,HTI
United Kingdom,Honduras,World War II,+,1939,1945,GBR,HND
United Kingdom,Guatemala,World War II,+,1939,1945,GBR,GTM
United Kingdom,Cuba,World War II,+,1939,1945,GBR,CUB
United Kingdom,Philippines,World War II,+,1939,1945,GBR,PHL
United Kingdom,Bolivia,World War II,+,1939,1945,GBR,BOL
United Kingdom,Colombia,World War II,+,1939,1945,GBR,COL
United Kingdom,Iran,World War II,+,1939,1945,GBR,IRN
United Kingdom,Liberia,World War II,+,1939,1945,GBR,LBR
United Kingdom,Ecuador,World War II,+,1939,1945,GBR,ECU
United Kingdom,Paraguay,World War II,+,1939,1945,GBR,PRY
United Kingdom,Uruguay,World War II,+,1939,1945,GBR,URY
United Kingdom,Venezuela,World War II,+,1939,1945,GBR,VEN
United Kingdom,Turkey,World War II,+,1939,1945,GBR,TUR
United Kingdom,Lebanon,World War II,+,1939,1945,GBR,LBN
United Kingdom,Syria,World War II,+,1939,1945,GBR,SYR
United Kingdom,Saudi Arabia,World War II,+,1939,1945,GBR,SAU
United Kingdom,Argentina,World War II,+,1939,1945,GBR,ARG
China,Italy,World War II,-,1939,1945,CHN,ITA
China,Italy,World War II,+,1939,1945,CHN,ITA
China,Finland,World War II,-,1939,1945,CHN,FIN
China,Russia,World War II,-,1939,1945,CHN,RUS
China,Russia,World War II,+,1939,1945,CHN,RUS
China,Australia,World War II,-,1939,1945,CHN,AUS
